corpus_name;sentence_position;position;value
Hochzit;114;39;Nummer
Hochzit;114;40;ze
Hochzit;114;41;klein
Hochzit;114;42;gekauft
Hochzit;114;43;worre
Hochzit;114;44;sin
Hochzit;114;45;.
Hochzit;115;1;Ja
Hochzit;115;2;,
Hochzit;115;3;s’
Hochzit;115;4;Läwe
Hochzit;115;5;isch
Hochzit;115;6;nit
Hochzit;115;7;einfàch
Hochzit;115;8;,
Hochzit;115;9;a
Hochzit;115;10;nit
Hochzit;115;11;àn
Hochzit;115;12;some
Hochzit;115;13;Feschtdàà
Hochzit;115;14;.
Hochzit;116;1;M
Hochzit;116;2;’r
Hochzit;116;3;het
Hochzit;116;4;d’
Hochzit;116;5;Bekànnte
Hochzit;116;6;begrieβt
Hochzit;116;7;im
Hochzit;116;8;durchgehn
Hochzit;116;9;,
Hochzit;116;10;m
Hochzit;116;11;’r
Hochzit;116;12;het
Hochzit;116;13;sich
Hochzit;116;14;hàlblüt
Hochzit;116;15;iwer
Hochzit;116;16;de
Hochzit;116;17;Noochber
Hochzit;116;18;unterhàlte
Hochzit;116;19;wie
Hochzit;116;20;sini
Hochzit;116;21;Kueh
Hochzit;116;22;fer
Hochzit;116;23;e
Hochzit;116;24;Spottpriss
Hochzit;116;25;àm
Hochzit;116;26;Judd
Hochzit;116;27;àbgän
Hochzit;116;28;het
Hochzit;116;29;muen
Hochzit;116;30;,
Hochzit;116;31;m
Hochzit;116;32;’r
Hochzit;116;33;het
Hochzit;116;34;iwer
Hochzit;116;35;de
Hochzit;116;36;Priss
Hochzit;116;37;vum
Hochzit;116;38;Waize
Hochzit;116;39;g’scholte
Hochzit;116;40;wie
Hochzit;116;41;noch
Hochzit;116;42;nie
Hochzit;116;43;so
Hochzit;116;44;dìer
Hochzit;116;45;gewänn
Hochzit;116;46;isch
Hochzit;116;47;wie
Hochzit;116;48;im
Hochzit;116;49;Spotjohr
Hochzit;116;50;,
Hochzit;116;51;a
Hochzit;116;52;iwwer
Hochzit;116;53;d’
Hochzit;116;54;nägscht
Hochzit;116;55;Ernt
Hochzit;116;56;POINT_VIRGULE
Hochzit;117;1;Wie
Hochzit;117;2;steht
Hochzit;117;3;’s
Hochzit;117;4;mitem
Hochzit;117;5;Waize
Hochzit;117;6;des
Hochzit;117;7;Johr
Hochzit;117;8;~
Hochzit;118;1;Oh
Hochzit;118;2;!
Hochzit;119;1;er
Hochzit;119;2;wàchst
Hochzit;119;3;,
Hochzit;119;4;er
Hochzit;119;5;wàchst
Hochzit;119;6;.
Hochzit;120;1;Maansch
Hochzit;120;2;s’
Hochzit;120;3;gibt
Hochzit;120;4;e
Hochzit;120;5;scheeni
Hochzit;120;6;Ernt
Hochzit;120;7;~
Hochzit;121;1;Wenn
Hochzit;121;2;sich
Hochzit;121;3;àm
Hochzit;121;4;Jerry
Hochzit;121;5;e
Hochzit;121;6;Kràbb
Hochzit;121;7;im
Hochzit;121;8;Korn
Hochzit;121;9;verstecke
Hochzit;121;10;kànn
Hochzit;121;11;,
Hochzit;121;12;dànn
Hochzit;121;13;gibts
Hochzit;121;14;e
Hochzit;121;15;guets
Hochzit;121;16;Johr
Hochzit;121;17;.
Hochzit;122;1;Jerry
Hochzit;122;2;isch
Hochzit;122;3;àm
Hochzit;122;4;23
Hochzit;122;5;…
Hochzit;123;1;Stille
Hochzit;123;2;!
Hochzit;124;1;Sähn
Hochzit;124;2;n
Hochzit;124;3;’r
Hochzit;124;4;nit
Hochzit;124;5;,
Hochzit;124;6;dàss
Hochzit;124;7;m
Hochzit;124;8;’r
Hochzit;124;9;in
Hochzit;124;10;d’
Hochzit;124;11;Kirch
Hochzit;124;12;nin
Hochzit;124;13;gehn
Hochzit;124;14;!
Hochzit;125;1;Un
Hochzit;125;2;es
Hochzit;125;3;isch
Hochzit;125;4;Still
Hochzit;125;5;worre
Hochzit;125;6;wie
Hochzit;125;7;se
Hochzit;125;8;in
Hochzit;125;9;d’
Hochzit;125;10;Kirch
Hochzit;125;11;ingeträtte
Hochzit;125;12;sin
Hochzit;125;13;.
Hochzit;126;1;D’
Hochzit;126;2;Männer
Hochzit;126;3;hàn
Hochzit;126;4;uf
Hochzit;126;5;de
Hochzit;126;6;rechte
Hochzit;126;7;Sit
Hochzit;126;8;Plàtz
Hochzit;126;9;genumme
Hochzit;126;10;,
Hochzit;126;11;d’
Hochzit;126;12;Fraue
Hochzit;126;13;uf
Hochzit;126;14;de
Hochzit;126;15;linke
Hochzit;126;16;,
Hochzit;126;17;so
Hochzit;126;18;wie
Hochzit;126;19;sie
Hochzit;126;20;’s
Hochzit;126;21;schunn
Hochzit;126;22;zitter
Hochzit;126;23;Menschegedenke
Hochzit;126;24;g’màcht
Hochzit;126;25;hàn
Hochzit;126;26;un
Hochzit;126;27;d’
Hochzit;126;28;Kerze
Hochzit;126;29;un
Hochzit;126;30;d’
Hochzit;126;31;Lichter
Hochzit;126;32;hàn
Hochzit;126;33;d’
Hochzit;126;34;Hochzittere
Hochzit;126;35;noch
Hochzit;126;36;scheener
Hochzit;126;37;erschìène
Hochzit;126;38;màche
Hochzit;126;39;un
Hochzit;126;40;d’
Hochzit;126;41;Auje
Hochzit;126;42;vum
Hochzit;126;43;Hochzitter
Hochzit;126;44;hàn
Hochzit;126;45;vor
Hochzit;126;46;Glick
Hochzit;126;47;geglänzt
Hochzit;126;48;wie
Hochzit;126;49;er
Hochzit;126;50;näwe
Hochzit;126;51;ihre
Hochzit;126;52;Plàtz
Hochzit;126;53;genumme
Hochzit;126;54;het
Hochzit;126;55;.
Hochzit;127;1;Dànn
Hochzit;127;2;het
Hochzit;127;3;de
Hochzit;127;4;Orgànischt
Hochzit;127;5;d’
Hochzit;127;6;Register
Hochzit;127;7;gezoeje
Hochzit;127;8;un
Hochzit;127;9;gedruckt
Hochzit;127;10;,
Hochzit;127;11;un
Hochzit;127;12;es
Hochzit;127;13;sin
Hochzit;127;14;unglaublich
Hochzit;127;15;scheene
Hochzit;127;16;,
Hochzit;127;17;harmonische
Hochzit;127;18;Kläng
Hochzit;127;19;üs
Hochzit;127;20;de
Hochzit;127;21;Orgelpfiffe
Hochzit;127;22;entwiche
Hochzit;127;23;un
Hochzit;127;24;hàn
Hochzit;127;25;d’
Hochzit;127;26;Kirch
Hochzit;127;27;bis
Hochzit;127;28;unter
Hochzit;127;29;d’
Hochzit;127;30;Wölbung
Hochzit;127;31;g’fillt
Hochzit;127;32;so
Hochzit;127;33;dàss
Hochzit;127;34;d’
Hochzit;127;35;Fraue
Hochzit;127;36;Gänshütt
Hochzit;127;37;bekumme
Hochzit;127;38;hàn
Hochzit;127;39;,
Hochzit;127;40;so
Hochzit;127;41;riehrend
Hochzit;127;42;isch
Hochzit;127;43;des
Hochzit;127;44;gewänn
Hochzit;127;45;.
Hochzit;128;1;Zwei
Hochzit;128;2;volle
Hochzit;128;3;Stund
Hochzit;128;4;het
Hochzit;128;5;de
Hochzit;128;6;Gottesdienscht
Hochzit;128;7;geduert
Hochzit;128;8;.
Hochzit;129;1;De
Hochzit;129;2;Pfàrrer
Hochzit;129;3;het
Hochzit;129;4;’s
Hochzit;129;5;Kyrie
Hochzit;129;6;àng’stimmt
Hochzit;129;7;,
Hochzit;129;8;d’
Hochzit;129;9;Sänger
Hochzit;129;10;hàn
Hochzit;129;11;s’
Hochzit;129;12;Gloria
Hochzit;129;13;g’sunge
Hochzit;129;14;,
Hochzit;129;15;m
Hochzit;129;16;’r
Hochzit;129;17;het
Hochzit;129;18;uf
Hochzit;129;19;làtinisch
Hochzit;129;20;gebädd
Hochzit;129;21;un
Hochzit;129;22;de
Hochzit;129;23;Messdiener
Hochzit;129;24;het
Hochzit;129;25;de
Hochzit;129;26;Wìhrauchkessel
Hochzit;129;27;so
Hochzit;129;28;gewàltig
Hochzit;129;29;hin
Hochzit;129;30;un
Hochzit;129;31;her
Hochzit;129;32;g’schwenkt
Hochzit;129;33;,
Hochzit;129;34;dàss
Hochzit;129;35;sich
Hochzit;129;36;de
Hochzit;129;37;Wìhrauch
Hochzit;129;38;in
Hochzit;129;39;de
Hochzit;129;40;gànz
Hochzit;129;41;Kirch
Hochzit;129;42;verteilt
Hochzit;129;43;het
Hochzit;129;44;un
Hochzit;129;45;sich
Hochzit;129;46;in
Hochzit;129;47;d’
Hochzit;129;48;Kleider
Hochzit;129;49;g’setzt
Hochzit;129;50;het
Hochzit;129;51;wie
Hochzit;129;52;d’
Hochzit;129;53;Predig
Hochzit;129;54;in
Hochzit;129;55;d’
Hochzit;129;56;Herze
Hochzit;129;57;vum
Hochzit;129;58;junge
Hochzit;129;59;Hochzittspärel
Hochzit;129;60;.
Hochzit;130;1;D’
Hochzit;130;2;Werter
Hochzit;130;3;vum
Hochzit;130;4;Herr
Hochzit;130;5;Pfàrrer
Hochzit;130;6;sin
Hochzit;130;7;vun
Hochzit;130;8;de
Hochzit;130;9;Kànzel
Hochzit;130;10;g’fàlle
Hochzit;130;11;,
Hochzit;130;12;einmol
Hochzit;130;13;messerschàrf
Hochzit;130;14;,
Hochzit;130;15;dànn
Hochzit;130;16;mild
Hochzit;130;17;un
Hochzit;130;18;sànft
Hochzit;130;19;,
Hochzit;130;20;dànn
Hochzit;130;21;widder
Hochzit;130;22;lìèweswürdig
Hochzit;130;23;,
Hochzit;130;24;àwer
Hochzit;130;25;immer
Hochzit;130;26;uf
Hochzit;130;27;Hochditsch
Hochzit;130;28;.
Hochzit;131;1;Die
Hochzit;131;2;Anmut
Hochzit;131;3;einer
Hochzit;131;4;Ehefrau
Hochzit;131;5;bewirkt
Hochzit;131;6;das
Hochzit;131;7;Glück
Hochzit;131;8;ihres
Hochzit;131;9;Mannes
Hochzit;131;10;…
Hochzit;132;1;Glücklich
Hochzit;132;2;der
Hochzit;132;3;Mann
Hochzit;132;4;einer
Hochzit;132;5;vortrefflichen
Hochzit;132;6;Frau
Hochzit;132;7;,
Hochzit;132;8;denn
Hochzit;132;9;die
Hochzit;132;10;Anzahl
Hochzit;132;11;seiner
Hochzit;132;12;Jahre
Hochzit;132;13;auf
Hochzit;132;14;dieser
Hochzit;132;15;Welt
Hochzit;132;16;wird
Hochzit;132;17;verdoppelt
Hochzit;132;18;…
Hochzit;133;1;Dànn
Hochzit;133;2;het
Hochzit;133;3;m
Hochzit;133;4;’r
Hochzit;133;5;uf
Hochzit;133;6;de
Hochzit;133;7;Männersitt
Hochzit;133;8;heere
Hochzit;133;9;hieschtle
Hochzit;133;10;…
Hochzit;134;1;offesichtlich
Hochzit;134;2;sin
Hochzit;134;3;nit
Hochzit;134;4;àlli
Hochzit;134;5;bereit
Hochzit;134;6;gewänn
Hochzit;134;7;fer
Hochzit;134;8;so
Hochzit;134;9;làng
Hochzit;134;10;mit
Hochzit;134;11;ihre
Hochzit;134;12;Fraue
Hochzit;134;13;zàmmezeblìèwe
Hochzit;134;14;…
Hochzit;135;1;Liebt
Hochzit;135;2;euch
Hochzit;135;3;…
Hochzit;136;1;liebt
Hochzit;136;2;euch
Hochzit;136;3;…
Hochzit;137;1;liebt
Hochzit;137;2;euch
Hochzit;137;3;…
Hochzit;138;1;bis
Hochzit;138;2;dass
Hochzit;138;3;der
Hochzit;138;4;Tod
Hochzit;138;5;euch
Hochzit;138;6;scheidet
Hochzit;138;7;…
Hochzit;139;1;D’
Hochzit;139;2;Fraue
Hochzit;139;3;hàn
Hochzit;139;4;ihri
Hochzit;139;5;g’stikti
Hochzit;139;6;Nàsdiechle
Hochzit;139;7;rüssg’holt
Hochzit;139;8;,
Hochzit;139;9;e
Hochzit;139;10;pààr
Hochzit;139;11;Männer
Hochzit;139;12;miteme
Hochzit;139;13;weichere
Hochzit;139;14;Herz
Hochzit;139;15;hàn
Hochzit;139;16;sich
Hochzit;139;17;mitem
Hochzit;139;18;Ärmel
Hochzit;139;19;e
Hochzit;139;20;Trepfel
Hochzit;139;21;àn
Hochzit;139;22;ihre
Hochzit;139;23;Nàs
Hochzit;139;24;àbg’wischt
Hochzit;139;25;,
Hochzit;139;26;wàs
Hochzit;139;27;soll
Hochzit;139;28;’s
Hochzit;139;29;,
Hochzit;139;30;sie
Hochzit;139;31;sin
Hochzit;139;32;jo
Hochzit;139;33;unter
Hochzit;139;34;sich
Hochzit;139;35;gewänn
Hochzit;139;36;.
Hochzit;140;1;In
Hochzit;140;2;de
Hochzit;140;3;letschte
Hochzit;140;4;Bànk
Hochzit;140;5;uf
Hochzit;140;6;de
Hochzit;140;7;Männersit
Hochzit;140;8;sin
Hochzit;140;9;e
Hochzit;140;10;pààr
Hochzit;140;11;ìngenickt
Hochzit;140;12;,
Hochzit;140;13;meischtens
Hochzit;140;14;d’
Hochzit;140;15;gànz
Hochzit;140;16;àlte
Hochzit;140;17;,
Hochzit;140;18;die
Hochzit;140;19;wie
Hochzit;140;20;schunn
Hochzit;140;21;e
Hochzit;140;22;pààr
Hochzit;140;23;Hochzitte
Hochzit;140;24;in
Hochzit;140;25;ihrem
Hochzit;140;26;Läwe
Hochzit;140;27;mitgemàcht
Hochzit;140;28;hàn
Hochzit;140;29;g’hett
Hochzit;140;30;,
Hochzit;140;31;die
Hochzit;140;32;wie
Hochzit;140;33;d’
Hochzit;140;34;Predigt
Hochzit;140;35;vum
Hochzit;140;36;Pfàrrer
Hochzit;140;37;üssewendi
Hochzit;140;38;gekennt
Hochzit;140;39;hàn
Hochzit;140;40;,
Hochzit;140;41;die
Hochzit;140;42;wie
Hochzit;140;43;gewisst
Hochzit;140;44;hàn
Hochzit;140;45;,
Hochzit;140;46;dàss
Hochzit;140;47;er
Hochzit;140;48;schunn
Hochzit;140;49;àm
Hochzit;140;50;Dàà
Hochzit;140;51;devor
Hochzit;140;52;e
Hochzit;140;53;scheenes
Hochzit;140;54;Stick
Hochzit;140;55;Kàlbsroulade
Hochzit;140;56;g’schenkt
Hochzit;140;57;het
Hochzit;140;58;bekumme
Hochzit;140;59;,
Hochzit;140;60;sowie
Hochzit;140;61;de
Hochzit;140;62;Schuelmeischter
Hochzit;140;63;un
Hochzit;140;64;a
Hochzit;140;65;d’
Hochzit;140;66;Krànkeschweschtere
Hochzit;140;67;wie
Hochzit;140;68;nie
Hochzit;140;69;leer
Hochzit;140;70;üssgànge
Hochzit;140;71;sin
Hochzit;140;72;,
Hochzit;140;73;un
Hochzit;140;74;ihre
Hochzit;140;75;Menscheverstànd
Hochzit;140;76;het
Hochzit;140;77;ne
Hochzit;140;78;g’sààt
Hochzit;140;79;,
Hochzit;140;80;dàss
Hochzit;140;81;des
Hochzit;140;82;guet
Hochzit;140;83;e
Hochzit;140;84;so
Hochzit;140;85;isch
Hochzit;140;86;un
Hochzit;140;87;dàss
Hochzit;140;88;se
Hochzit;140;89;wenischtens
Hochzit;140;90;noch
Hochzit;140;91;bis
Hochzit;140;92;zuem
Hochzit;140;93;Sanctus
Hochzit;140;94;widdersch
Hochzit;140;95;schlofe
Hochzit;140;96;kenne
Hochzit;140;97;.
Hochzit;141;1;s
Hochzit;141;2;Marikel
Hochzit;141;3;un
Hochzit;141;4;de
Hochzit;141;5;Güscht
Hochzit;141;6;hàn
Hochzit;141;7;sich
Hochzit;141;8;ewigi
Hochzit;141;9;Treie
Hochzit;141;10;g’schwore
Hochzit;141;11;,
Hochzit;141;12;hàn
Hochzit;141;13;d’
Hochzit;141;14;Ring
Hochzit;141;15;üssgetüscht
Hochzit;141;16;,
Hochzit;141;17;hàn
Hochzit;141;18;sich
Hochzit;141;19;e
Hochzit;141;20;schéier
Hochzit;141;21;Schmutz
Hochzit;141;22;gän
Hochzit;141;23;,
Hochzit;141;24;hàn
Hochzit;141;25;in
Hochzit;141;26;de
Hochzit;141;27;Sàkrischtei
Hochzit;141;28;d’
Hochzit;141;29;Biecher
Hochzit;141;30;unterschriwe
Hochzit;141;31;un
Hochzit;141;32;sin
Hochzit;141;33;dànn
Hochzit;141;34;,
Hochzit;141;35;stolz
Hochzit;141;36;un
Hochzit;141;37;glicklich
Hochzit;141;38;àls
Hochzit;141;39;Mànn
Hochzit;141;40;un
Hochzit;141;41;Frau
Hochzit;141;42;d’
Hochzit;141;43;Kirch
Hochzit;141;44;nüss
Hochzit;141;45;geloffe
Hochzit;141;46;.
Hochzit;142;1;D’
Hochzit;142;2;Messdiener
Hochzit;142;3;hàn
Hochzit;142;4;ihne
Hochzit;142;5;de
Hochzit;142;6;Waij
Hochzit;142;7;versperrt
Hochzit;142;8;miteme
Hochzit;142;9;dicke
Hochzit;142;10;wisse
Hochzit;142;11;Seil
Hochzit;142;12;wie
Hochzit;142;13;se
Hochzit;142;14;g’spànnt
Hochzit;142;15;g’hett
Hochzit;142;16;hàn
Hochzit;142;17;un
Hochzit;142;18;dànn
Hochzit;142;19;het
Hochzit;142;20;e
Hochzit;142;21;jedes
Hochzit;142;22;wie
Hochzit;142;23;d’
Hochzit;142;24;Kirch
Hochzit;142;25;nüss
Hochzit;142;26;gewellt
Hochzit;142;27;het
Hochzit;142;28;e
Hochzit;142;29;Geldstick
Hochzit;142;30;ins
Hochzit;142;31;Kerwel
Hochzit;142;32;geläjt
Hochzit;142;33;,
Hochzit;142;34;àwer
Hochzit;142;35;nie
Hochzit;142;36;ze
Hochzit;142;37;viel
Hochzit;142;38;…
Hochzit;143;1;m
Hochzit;143;2;’r
Hochzit;143;3;het
Hochzit;143;4;gewisst
Hochzit;143;5;wie
Hochzit;143;6;viel
Hochzit;143;7;Schweiβ
Hochzit;143;8;es
Hochzit;143;9;koscht
Hochzit;143;10;fers
Hochzit;143;11;ze
Hochzit;143;12;verdiene
Hochzit;143;13;.
Hochzit;144;1;Drüsse
Hochzit;144;2;hàn
Hochzit;144;3;sich
Hochzit;144;4;d’
Hochzit;144;5;Wunderfitzige
Hochzit;144;6;ing’funde
Hochzit;144;7;g’hett
Hochzit;144;8;,
Hochzit;144;9;d’
Hochzit;144;10;junge
Hochzit;144;11;Männer
Hochzit;144;12;hàn
Hochzit;144;13;ihri
Hochzit;144;14;„
Hochzit;144;15;Kàtzekepf
Hochzit;144;16;“
Hochzit;144;17;gàje
Hochzit;144;18;e
Hochzit;144;19;Wànd
Hochzit;144;20;g’stoβe
Hochzit;144;21;um
Hochzit;144;22;se
Hochzit;144;23;explodiere
Hochzit;144;24;ze
Hochzit;144;25;màche
Hochzit;144;26;im
Hochzit;144;27;e
Hochzit;144;28;firchterliche
Hochzit;144;29;Kràch
Hochzit;144;30;,
Hochzit;144;31;ànderi
Hochzit;144;32;,
Hochzit;144;33;ufem
Hochzit;144;34;Kirchhoft
Hochzit;144;35;näwes
Hochzit;144;36;drààn
Hochzit;144;37;,
Hochzit;144;38;hàn
Hochzit;144;39;in
Hochzit;144;40;d’
Hochzit;144;41;Luft
Hochzit;144;42;g’schosse
Hochzit;144;43;mit
Hochzit;144;44;ihre
Hochzit;144;45;Jàgdflinte
Hochzit;144;46;.
Hochzit;145;1;Es
Hochzit;145;2;het
Hochzit;145;3;g’schosse
Hochzit;145;4;un
Hochzit;145;5;g’raucht
Hochzit;145;6;un
Hochzit;145;7;gedonnert
Hochzit;145;8;wie
Hochzit;145;9;àm
Hochzit;145;10;Néijohr
Hochzit;145;11;.
Hochzit;146;1;Dànn
Hochzit;146;2;het
Hochzit;146;3;sich
Hochzit;146;4;die
Hochzit;146;5;Raup
Hochzit;146;6;widder
Hochzit;146;7;in
Hochzit;146;8;Bewejung
Hochzit;146;9;g’setzt
Hochzit;146;10;un
Hochzit;146;11;e
Hochzit;146;12;jedes
Hochzit;146;13;het
Hochzit;146;14;gemerickt
Hochzit;146;15;,
Hochzit;146;16;dàss
Hochzit;146;17;es
Hochzit;146;18;ufem
Hochzit;146;19;Heimwaij
Hochzit;146;20;schneller
Hochzit;146;21;gànge
Hochzit;146;22;n’isch
Hochzit;146;23;wie
Hochzit;146;24;im
Hochzit;146;25;furtgehn
Hochzit;146;26;,
Hochzit;146;27;nit
Hochzit;146;28;weil
Hochzit;146;29;es
Hochzit;146;30;berjàb
Hochzit;146;31;gànge
Hochzit;146;32;n’isch
Hochzit;146;33;,
Hochzit;146;34;naan
Hochzit;146;35;,
Hochzit;146;36;àwer
Hochzit;146;37;ehnder
Hochzit;146;38;weil
Hochzit;146;39;e
Hochzit;146;40;jedes
Hochzit;146;41;àn
Hochzit;146;42;des
Hochzit;146;43;köschliche
Hochzit;146;44;Esse
Hochzit;146;45;gedenkt
Hochzit;146;46;het
Hochzit;146;47;wie
Hochzit;146;48;uf
Hochzit;146;49;se
Hochzit;146;50;g’wàrt
Hochzit;146;51;het
Hochzit;146;52;.
Hochzit;147;1;Es
Hochzit;147;2;isch
Hochzit;147;3;uf
Hochzit;147;4;Middàà
Hochzit;147;5;gànge
Hochzit;147;6;wie
Hochzit;147;7;se
Hochzit;147;8;de
Hochzit;147;9;Hoft
Hochzit;147;10;nin
Hochzit;147;11;sin
Hochzit;147;12;wo
Hochzit;147;13;sich
Hochzit;147;14;niemes
Hochzit;147;15;làng
Hochzit;147;16;ufg’hàlte
Hochzit;147;17;het
Hochzit;147;18;.
Hochzit;148;1;M
Hochzit;148;2;’r
Hochzit;148;3;het
Hochzit;148;4;schnell
Hochzit;148;5;de
Hochzit;148;6;Huet
Hochzit;148;7;un
Hochzit;148;8;de
Hochzit;148;9;Màntel
Hochzit;148;10;àbg’laijt
Hochzit;148;11;un
Hochzit;148;12;die
Hochzit;148;13;gànz
Hochzit;148;14;G’sellschàft
Hochzit;148;15;het
Hochzit;148;16;sich
Hochzit;148;17;,
Hochzit;148;18;ohne
Hochzit;148;19;g’heisse
Hochzit;148;20;,
Hochzit;148;21;in
Hochzit;148;22;d’
Hochzit;148;23;“
Hochzit;148;24;Savarin-Stub
Hochzit;148;25;“
Hochzit;148;26;,
Hochzit;148;27;àn
Hochzit;148;28;ihre
Hochzit;148;29;reservierte
Hochzit;148;30;Plàtz
Hochzit;148;31;g’setzt
Hochzit;148;32;.
Hochzit;149;1;Un
Hochzit;149;2;wàs
Hochzit;149;3;isch
Hochzit;149;4;mitem
Hochzit;149;5;Aperitif
Hochzit;149;6;,
Hochzit;149;7;heer
Hochzit;149;8;ich
Hochzit;149;9;eich
Hochzit;149;10;jetz
Hochzit;149;11;fröje
Hochzit;149;12;~
Hochzit;150;1;Ich
Hochzit;150;2;mues
Hochzit;150;3;eich
Hochzit;150;4;leider
Hochzit;150;5;enttäusche
Hochzit;150;6;,
Hochzit;150;7;e
Hochzit;150;8;Aperitif
Hochzit;150;9;het
Hochzit;150;10;m
Hochzit;150;11;’r
Hochzit;150;12;ufem
Hochzit;150;13;Lànd
Hochzit;150;14;nit
Hochzit;150;15;gekennt
Hochzit;150;16;,
Hochzit;150;17;zällemols
Hochzit;150;18;,
Hochzit;150;19;do
Hochzit;150;20;isch
Hochzit;150;21;’s
Hochzit;150;22;direkt
Hochzit;150;23;àns
Hochzit;150;24;Wesentliche
Hochzit;150;25;gànge
Hochzit;150;26;ohne
Hochzit;150;27;Zit
Hochzit;150;28;ze
Hochzit;150;29;verliere
Hochzit;150;30;mit
Hochzit;150;31;de
Hochzit;150;32;Näwesächlichkeite
Hochzit;150;33;.
Hochzit;151;1;Wie
Hochzit;151;2;dànn
Hochzit;151;3;e
Hochzit;151;4;jedes
Hochzit;151;5;àn
Hochzit;151;6;sinem
Hochzit;151;7;Plàtz
Hochzit;151;8;g’sässe
Hochzit;151;9;n’isch
Hochzit;151;10;,
Hochzit;151;11;het
Hochzit;151;12;sich
Hochzit;151;13;s’
Hochzit;151;14;Hochzittspärel
Hochzit;151;15;g’stellt
Hochzit;151;16;un
Hochzit;151;17;het
Hochzit;151;18;s
Hochzit;151;19;Vàdderunser
Hochzit;151;20;gebädd
Hochzit;151;21;POINT_VIRGULE
Hochzit;151;22;„
Hochzit;151;23;Vater
Hochzit;151;24;unser
Hochzit;151;25;der
Hochzit;151;26;Du
Hochzit;151;27;bist
Hochzit;151;28;im
Hochzit;151;29;Himmel
Hochzit;151;30;…
Hochzit;152;1;“
Hochzit;152;2;.
Hochzit;153;1;Tiefi
Hochzit;153;2;Männerstimme
Hochzit;153;3;hàn
Hochzit;153;4;sich
Hochzit;153;5;mit
Hochzit;153;6;de
Hochzit;153;7;klore
Hochzit;153;8;Stimme
Hochzit;153;9;vun
Hochzit;153;10;de
Hochzit;153;11;Fraue
Hochzit;153;12;vermischt
Hochzit;153;13;inre
Hochzit;153;14;kurze
Hochzit;153;15;Andàcht
Hochzit;153;16;àwwer
Hochzit;153;17;m
Hochzit;153;18;’r
Hochzit;153;19;het
Hochzit;153;20;gemerikt
Hochzit;153;21;,
Hochzit;153;22;dàss
Hochzit;153;23;schun
Hochzit;153;24;e
Hochzit;153;25;pààr
Hochzit;153;26;gàje
Hochzit;153;27;d’
Hochzit;153;28;Dier
Hochzit;153;29;g’schiehlt
Hochzit;153;30;hàn
Hochzit;153;31;iwerem
Hochzit;153;32;Bädde
Hochzit;153;33;un
Hochzit;153;34;„
Hochzit;153;35;s’
Hochzit;153;36;Amen
Hochzit;153;37;“
Hochzit;153;38;vum
Hochzit;153;39;Gebädd
Hochzit;153;40;isch
Hochzit;153;41;untergànge
Hochzit;153;42;im
Hochzit;153;43;Zerächtrucke
Hochzit;153;44;vun
Hochzit;153;45;de
Hochzit;153;46;Bänk
Hochzit;153;47;wie
Hochzit;153;48;sich
Hochzit;153;49;d’
Hochzit;153;50;erschte
Hochzit;153;51;g’setzt
Hochzit;153;52;hàn
Hochzit;153;53;un
Hochzit;153;54;ihri
Hochzit;153;55;Serviette
Hochzit;153;56;umgebunde
Hochzit;153;57;hàn
Hochzit;153;58;um
Hochzit;153;59;jo
Hochzit;153;60;ken
Hochzit;153;61;Zit
Hochzit;153;62;ze
Hochzit;153;63;verliere
Hochzit;153;64;wenn
Hochzit;153;65;serviert
Hochzit;153;66;wurd
Hochzit;153;67;.
Hochzit;154;1;M
Hochzit;154;2;’r
Hochzit;154;3;isch
Hochzit;154;4;ungeduldi
Hochzit;154;5;worre
Hochzit;154;6;in
Hochzit;154;7;de
Hochzit;154;8;Stub
Hochzit;154;9;,
Hochzit;154;10;àwer
Hochzit;154;11;wie
Hochzit;154;12;sich
Hochzit;154;13;d’
Hochzit;154;14;Köche
Hochzit;154;15;àn
Hochzit;154;16;ihre
Hochzit;154;17;Plàtz
Hochzit;154;18;g’setzt
Hochzit;154;19;het
Hochzit;154;20;,
Hochzit;154;21;näwe
Hochzit;154;22;de
Hochzit;154;23;Dier
Hochzit;154;24;,
Hochzit;154;25;jetz
Hochzit;154;26;wo
Hochzit;154;27;se
Hochzit;154;28;numme
Hochzit;154;29;noch
Hochzit;154;30;ze
Hochzit;154;31;iwerwàche
Hochzit;154;32;het
Hochzit;154;33;brüche
Hochzit;154;34;,
Hochzit;154;35;do
Hochzit;154;36;het
Hochzit;154;37;e
Hochzit;154;38;jedes
Hochzit;154;39;gewisst
Hochzit;154;40;,
Hochzit;154;41;dàss
Hochzit;154;42;mit
Hochzit;154;43;de
Hochzit;154;44;Bedienung
Hochzit;154;45;àng’fànge
Hochzit;154;46;wurd
Hochzit;154;47;.
Hochzit;155;1;Un
Hochzit;155;2;d’
Hochzit;155;3;Servier-Màmselle
Hochzit;155;4;sin
Hochzit;155;5;rin
Hochzit;155;6;kumme
Hochzit;155;7;mit
Hochzit;155;8;de
Hochzit;155;9;Fleischsupp
Hochzit;155;10;wie
Hochzit;155;11;bi
Hochzit;155;12;so
Hochzit;155;13;feschtliche
Hochzit;155;14;Ereignisse
Hochzit;155;15;nit
Hochzit;155;16;fähle
Hochzit;155;17;het
Hochzit;155;18;därfe
Hochzit;155;19;.
Hochzit;156;1;E
Hochzit;156;2;Rinderbouillon
Hochzit;156;3;mit
Hochzit;156;4;Màrikknepfle
Hochzit;156;5;drinne
Hochzit;156;6;sowie
